ClienteID,Genero,Maior65,Colaborador,Dependentes,Fidelização,TipoServiço,LinhasMultiplas,ServiçoInternet,SegurançaOnline,CópiadeSegurançaOnline,ProteçãoTM,SuporteTécnico,ServiçoStreamingTV,ServiçoStreamingFilmes,TipodeContrato,FaturaEletronica,MétododePagamento,TarifaMensal,TotalTarifas,Ativo
3146-MSEGF,Feminino,1,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),88.05,6425.65,Não
4080-OGPJL,Feminino,0,Não,Não,8,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Sim,Mensal,Não,Cheque Eletrónico,71.15,563.65,Sim
1095-WGNGG,Feminino,0,Sim,Não,61,Sim,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),101.05,5971.25,Não
2636-SJDOU,Masculino,0,Não,Não,64,Sim,Sim,Fibra ótica,Sim,Sim,Não,Não,Não,Não,Anual,Sim,Cartão de Crédito (automatico),84.3,5289.05,Não
1131-QQZEB,Masculino,1,Sim,Não,71,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),23.95,1756.2,Não
5716-EZXZN,Feminino,0,Sim,Sim,65,Sim,Sim,Fibra ótica,Sim,Sim,Não,Sim,Sim,Não,BiAnual,Sim,Cartão de Crédito (automatico),99.05,6416.7,Não
6837-BJYDQ,Masculino,0,Não,Não,3,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque por email,19.6,61.35,Não
2135-RXIHG,Masculino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,45.65,45.65,Sim
6440-DKQGE,Masculino,0,Não,Sim,30,Sim,Não,DSL,Não,Sim,Sim,Não,Sim,Não,Anual,Não,Cartão de Crédito (automatico),64.5,1929.95,Não
3466-BYAVD,Masculino,0,Sim,Sim,15,Sim,Não,DSL,Não,Sim,Sim,Sim,Não,Sim,Mensal,Sim,Cheque por email,69.5,1071.4,Não
3780-YVMFA,Feminino,0,Sim,Sim,8,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrónico,68.55,564.35,Não
3874-EQOEP,Masculino,0,Não,Não,7,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque por email,95,655.5,Sim
1679-JRFBR,Feminino,0,Sim,Sim,70,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cartão de Crédito (automatico),108.15,7930.55,Não
9073-ZZIAY,Masculino,0,Sim,Sim,62,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Cheque Eletrónico,86.1,5215.25,Não
3077-RSNTJ,Feminino,0,Sim,Sim,6,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,19.7,113.5,Não
6551-GNYDG,Feminino,0,Sim,Sim,14,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Transferência Bancária (automatico),80.9,1152.8,Não
9167-APMXZ,Feminino,0,Não,Não,22,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência Bancária (automatico),84.15,1821.95,Não
2749-CTKAJ,Masculino,0,Sim,Sim,22,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque por email,20.15,419.9,Não
6371-NZYEG,Masculino,0,Sim,Sim,16,Sim,Não,DSL,Sim,Não,Sim,Não,Sim,Não,BiAnual,Não,Cheque por email,64.25,1024,Não
7554-NEWDD,Masculino,0,Não,Não,10,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),25.7,251.6,Não
8992-VONJD,Feminino,0,Não,Sim,13,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,56,764.55,Não
0867-MKZVY,Feminino,0,Sim,Não,20,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,82.4,1592.35,Sim
4482-EWFMI,Feminino,0,Não,Não,2,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,69.7,135.2,Não
4648-YPBTM,Masculino,0,Não,Não,53,Sim,Sim,DSL,Não,Sim,Sim,Sim,Não,Sim,BiAnual,Sim,Transferência Bancária (automatico),73.9,3958.25,Não
2907-ILJBN,Feminino,0,Sim,Sim,11,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque por email,20.6,233.9,Não
6345-FZOQH,Masculino,0,Sim,Não,69,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,19.9,1363.45,Não
3376-BMGFE,Feminino,0,Não,Não,4,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência Bancária (automatico),70.9,273,Sim
5997-OPVFA,Masculino,0,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),89.05,6254.45,Não
3445-HXXGF,Masculino,1,Sim,Não,58,Não,Sem serviço telefónico,DSL,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,45.3,2651.2,Sim
1159-WFSGR,Feminino,0,Sim,Sim,16,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque Eletrónico,20.4,321.4,Não
7654-YWJUF,Masculino,0,Sim,Não,43,Sim,Não,Fibra ótica,Sim,Não,Sim,Sim,Não,Não,Anual,Sim,Transferência Bancária (automatico),84.25,3539.25,Não
1875-QIVME,Feminino,0,Sim,Não,2,Sim,Sim,Fibra ótica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrónico,104.4,242.8,Sim
6727-IOTLZ,Masculino,0,Sim,Não,14,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Cheque por email,81.95,1181.75,Não
0691-JVSYA,Feminino,0,Sim,Não,53,Sim,Não,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Transferência Bancária (automatico),94.85,5000.2,Sim
5918-VUKWP,Feminino,0,Não,Não,32,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Transferência Bancária (automatico),20.55,654.55,Não
1744-JHKYS,Feminino,0,Sim,Não,34,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque Eletrónico,24.7,780.2,Não
2656-FMOKZ,Feminino,1,Não,Não,15,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque por email,74.45,1145.7,Sim
2070-FNEXE,Feminino,1,Não,Não,7,Sim,Não,Fibra ótica,Sim,Não,Não,Não,Não,Não,Mensal,Não,Transferência Bancária (automatico),76.45,503.6,Sim
5947-SGKCL,Feminino,0,Sim,Sim,15,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Transferência Bancária (automatico),105.35,1559.25,Não
3712-PKXZA,Masculino,0,Sim,Não,61,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Cartão de Crédito (automatico),20.55,1252,Não
6317-YPKDH,Feminino,0,Não,Não,1,Não,Sem serviço telefónico,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Transferência Bancária (automatico),29.95,29.95,Sim
6582-OIVSP,Feminino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque por email,45.3,45.3,Não
9367-WXLCH,Masculino,0,Não,Não,8,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Transferência Bancária (automatico),84.5,662.65,Sim
5524-KHNJP,Masculino,0,Sim,Sim,33,Sim,Não,DSL,Sim,Não,Sim,Não,Sim,Sim,Anual,Não,Cartão de Crédito (automatico),74.75,2453.3,Não
1918-ZBFQJ,Feminino,0,Não,Não,13,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,79.25,1111.65,Sim
1024-GUALD,Feminino,0,Sim,Não,1,Não,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,24.8,24.8,Sim
4827-USJHP,Masculino,0,Não,Não,20,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque por email,51.8,1023.85,Não
8167-GJLRN,Masculino,0,Não,Não,3,Não,Sem serviço telefónico,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cheque Eletrónico,30.4,82.15,Não
0956-SYCWG,Feminino,0,Não,Não,13,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque Eletrónico,19.65,244.8,Não
8017-UVSZU,Feminino,0,Sim,Não,40,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cartão de Crédito (automatico),56.6,2379.1,Não
7100-FQPRV,Masculino,0,Sim,Sim,43,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Sim,Anual,Sim,Cartão de Crédito (automatico),71.9,3173.35,Não
2472-OVKUP,Masculino,0,Sim,Não,6,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,91,531,Sim
2984-RGEYA,Feminino,0,Sim,Sim,69,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),19.75,1375.4,Não
9680-NIAUV,Feminino,0,Sim,Sim,72,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Sim,Sim,BiAnual,Não,Cartão de Crédito (automatico),109.7,8129.3,Não
2146-EGVDT,Masculino,0,Sim,Sim,59,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cartão de Crédito (automatico),19.3,1192.7,Não
2604-IJPDU,Feminino,0,Sim,Não,20,Sim,Não,Fibra ótica,Sim,Sim,Não,Sim,Sim,Não,Mensal,Sim,Cheque Eletrónico,96.55,1901.65,Não
9178-JHUVJ,Masculino,0,Sim,Sim,24,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Transferência Bancária (automatico),24.1,587.4,Não
6168-YBYNP,Masculino,0,Não,Não,59,Sim,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrónico,111.35,6519.75,Não
7255-SSFBC,Masculino,0,Sim,Sim,72,Sim,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),112.25,8041.65,Não
3645-DEYGF,Masculino,0,Não,Sim,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,20.75,20.75,Não
9323-HGFWY,Feminino,0,Sim,Não,27,Sim,Não,Fibra ótica,Sim,Não,Não,Sim,Sim,Sim,Anual,Sim,Cartão de Crédito (automatico),101.9,2681.15,Não
8544-GOQSH,Feminino,0,Não,Não,14,Sim,Não,Fibra ótica,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),80.05,1112.3,Não
3363-DTIVD,Masculino,0,Sim,Sim,71,Sim,Sim,Fibra ótica,Sim,Não,Sim,Não,Sim,Sim,BiAnual,Não,Cheque Eletrónico,105.55,7405.5,Não
7018-WBJNK,Masculino,0,Não,Sim,13,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de Crédito (automatico),78.3,1033.95,Não
9142-KZXOP,Masculino,0,Não,Não,44,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de Crédito (automatico),68.85,2958.95,Não
7674-YTAFD,Feminino,0,Não,Não,33,Sim,Não,Fibra ótica,Não,Sim,Não,Sim,Não,Não,Anual,Sim,Transferência Bancária (automatico),79.95,2684.85,Não
6348-SNFUS,Masculino,0,Sim,Sim,72,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Não,Sim,BiAnual,Sim,Cartão de Crédito (automatico),55.45,4179.2,Não
1285-OKIPP,Masculino,0,Não,Não,1,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque Eletrónico,79.9,79.9,Sim
7825-ECJRF,Feminino,0,Não,Não,19,Sim,Não,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrónico,106.6,1934.45,Sim
1347-KTTTA,Masculino,0,Sim,Não,64,Sim,Não,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de Crédito (automatico),102.45,6654.1,Não
7841-TZDMQ,Masculino,0,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),46,84.5,Sim
4195-NZGTA,Feminino,0,Não,Não,1,Não,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,25.25,25.25,Não
7157-SMCFK,Masculino,0,Não,Sim,61,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,19.75,1124.2,Não
4709-LKHYG,Feminino,0,Sim,Sim,29,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque Eletrónico,20,540.05,Não
2504-DSHIH,Masculino,1,Sim,Não,23,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque Eletrónico,86.8,1975.85,Não
0699-NDKJM,Feminino,0,Sim,Não,57,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Transferência Bancária (automatico),58.75,3437.45,Não
9286-BHDQG,Masculino,0,Sim,Sim,72,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Não,Não,BiAnual,Não,Cartão de Crédito (automatico),45.25,3139.8,Não
0230-WEQUW,Masculino,0,Sim,Não,66,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Sim,Não,BiAnual,Sim,Transferência Bancária (automatico),56.6,3789.2,Não
2040-LDIWQ,Masculino,0,Sim,Sim,65,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),84.2,5324.5,Não
6496-JDSSB,Feminino,0,Não,Não,8,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência Bancária (automatico),80,624.6,Não
9408-SSNVZ,Feminino,0,Não,Não,4,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,70.15,268.35,Sim
4443-EMBNA,Feminino,0,Sim,Não,71,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),24.75,1836.9,Não
6469-MRVET,Masculino,0,Sim,Sim,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Cheque Eletrónico,20.2,20.2,Não
0742-MOABM,Masculino,0,Sim,Não,4,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cheque por email,50.05,179.35,Sim
5961-VUSRV,Feminino,0,Não,Não,12,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Transferência Bancária (automatico),19.35,219.35,Não
6778-JFCMK,Masculino,0,Não,Não,24,Não,Sem serviço telefónico,DSL,Sim,Não,Não,Não,Sim,Sim,Anual,Sim,Cheque por email,50.6,1288.75,Não
6341-JVQGF,Feminino,0,Sim,Sim,31,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque por email,81.15,2545.75,Não
2232-DMLXU,Feminino,0,Sim,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque por email,55.2,55.2,Sim
4811-JBUVU,Masculino,0,Não,Não,30,Sim,Sim,Fibra ótica,Não,Não,Não,Sim,Não,Sim,Mensal,Sim,Cartão de Crédito (automatico),89.9,2723.15,Não
0945-TSONX,Feminino,0,Sim,Sim,47,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),85.3,4107.25,Não
2651-ZCBXV,Masculino,0,Não,Não,54,Sim,Sim,Fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),108,5760.65,Não
3316-UWXUY,Masculino,0,Não,Não,50,Sim,Não,Fibra ótica,Sim,Sim,Não,Sim,Não,Sim,Mensal,Sim,Cartão de Crédito (automatico),93.5,4747.5,Não
8937-RDTHP,Masculino,0,Não,Não,1,Sim,Não,Fibra ótica,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por email,84.6,84.6,Sim
7083-MIOPC,Feminino,0,Não,Não,72,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cartão de Crédito (automatico),20.25,1566.9,Não
1984-GPTEH,Feminino,0,Não,Não,29,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque Eletrónico,25.15,702,Não
1251-KRREG,Masculino,0,Não,Não,2,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque por email,54.4,114.1,Sim
0621-JFHOL,Feminino,0,Não,Não,10,Não,Sem serviço telefónico,DSL,Não,Não,Não,Sim,Não,Não,BiAnual,Sim,Cheque por email,29.6,299.05,Não
9903-LYSAB,Masculino,0,Sim,Não,18,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,73.15,1305.95,Não
0094-OIFMO,Feminino,1,Não,Não,11,Sim,Não,Fibra ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,95,1120.3,Sim
9227-UAQFT,Masculino,0,Não,Não,16,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,19.75,284.35,Não
7301-ABVAD,Feminino,0,Não,Não,72,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Transferência Bancária (automatico),86.6,6350.5,Não
6614-FHDBO,Masculino,0,Não,Não,72,Sim,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Transferência Bancária (automatico),109.2,7878.3,Não
7576-ASEJU,Feminino,0,Sim,Sim,41,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Sim,Anual,Sim,Cartão de Crédito (automatico),74.7,3187.65,Não
9058-HRZSV,Feminino,1,Sim,Não,65,Sim,Não,Fibra ótica,Sim,Sim,Sim,Não,Não,Sim,Mensal,Não,Cheque Eletrónico,94.4,6126.15,Não
4522-AKYLR,Feminino,1,Não,Não,13,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,54.8,731.3,Não
0221-WMXNQ,Masculino,1,Não,Não,4,Sim,Não,Fibra ótica,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,75.35,273.4,Não
0303-UNCIP,Masculino,0,Não,Não,41,Sim,Sim,DSL,Não,Não,Sim,Não,Não,Sim,Anual,Não,Cheque por email,65,2531.8,Não
9947-OTFQU,Masculino,1,Não,Não,15,Sim,Não,Fibra ótica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,74.4,1074.3,Sim
0322-YINQP,Masculino,0,Não,Não,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque por email,48.55,48.55,Sim
0959-WHOKV,Masculino,0,Não,Não,42,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Não,Sim,Anual,Sim,Cheque Eletrónico,99,4298.45,Não
4075-JFPGR,Feminino,0,Sim,Não,51,Sim,Não,Fibra ótica,Sim,Sim,Sim,Não,Sim,Não,Anual,Sim,Cheque Eletrónico,93.5,4619.55,Não
4629-NRXKX,Feminino,0,Sim,Sim,2,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,70.4,147.15,Sim
9514-JDSKI,Masculino,1,Sim,Não,1,Não,Sem serviço telefónico,DSL,Não,Sim,Não,Não,Sim,Não,Mensal,Não,Cheque Eletrónico,40.2,40.2,Sim
3282-ZISZV,Masculino,0,Não,Sim,32,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Anual,Não,Cartão de Crédito (automatico),83.7,2633.3,Não
3675-YDUPJ,Masculino,0,Não,Não,10,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Cheque por email,19.85,193.05,Não
4111-BNXIF,Feminino,0,Sim,Sim,67,Não,Sem serviço telefónico,DSL,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cheque Eletrónico,59.55,4103.9,Não
7017-VFHAY,Feminino,0,Sim,Sim,61,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Cartão de Crédito (automatico),115.1,7008.15,Não
6655-LHBYW,Masculino,0,Não,Não,50,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Não,Cartão de Crédito (automatico),114.35,5791.1,Não
4959-JOSRX,Feminino,0,Sim,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),44.6,80.55,Sim
5046-NUHWD,Feminino,1,Sim,Não,29,Não,Sem serviço telefónico,DSL,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,45,1228.65,Não
7273-TEFQD,Masculino,1,Não,Não,3,Não,Sem serviço telefónico,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,41.15,132.2,Sim
3606-TWKGI,Masculino,1,Não,Não,13,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,106.9,1364.3,Sim
7529-ZDFXI,Masculino,1,Sim,Não,57,Sim,Sim,Fibra ótica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,89.85,4925.35,Não
7605-BDWDC,Feminino,0,Não,Não,31,Não,Sem serviço telefónico,DSL,Sim,Sim,Não,Sim,Não,Sim,BiAnual,Sim,Transferência Bancária (automatico),49.85,1520.1,Não
1950-KSVVJ,Feminino,0,Sim,Não,45,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Não,Cheque por email,113.3,5032.25,Não
0123-CRBRT,Feminino,0,Sim,Sim,61,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Cheque por email,88.1,5526.75,Não
6292-TOSSS,Masculino,0,Não,Não,50,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),24.9,1195.25,Não
3197-ARFOY,Feminino,1,Não,Não,19,Sim,Não,Fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cheque por email,105,2007.25,Não
6323-AYBRX,Masculino,0,Não,Não,59,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,19.35,1099.6,Sim
7014-ZZXAW,Feminino,0,Sim,Não,71,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Cartão de Crédito (automatico),24.25,1732.95,Não
4385-GZQXV,Feminino,1,Não,Não,16,Sim,Não,Fibra ótica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrónico,94.45,1511.2,Sim
7633-MVPUY,Masculino,0,Sim,Não,57,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,BiAnual,Sim,Cheque Eletrónico,59.75,3450.15,Não
6366-ZGQGL,Masculino,0,Não,Não,1,Não,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência Bancária (automatico),24.8,24.8,Sim
4716-HHKQH,Masculino,1,Sim,Não,20,Sim,Sim,Fibra ótica,Não,Sim,Não,Sim,Sim,Sim,Mensal,Não,Cheque Eletrónico,107.05,2172.05,Não
5940-AHUHD,Masculino,0,Não,Não,1,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque por email,70.6,70.6,Sim
6432-TWQLB,Masculino,0,Sim,Não,5,Sim,Sim,Fibra ótica,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque Eletrónico,85.4,401.1,Sim
4484-GLZOU,Feminino,0,Sim,Não,52,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,105.05,5624.85,Sim
3179-GBRWV,Masculino,1,Sim,Não,21,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Transferência Bancária (automatico),64.95,1339.8,Não
8645-KWHJO,Masculino,0,Não,Não,14,Não,Sem serviço telefónico,DSL,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrónico,55,771.95,Não
4130-MZLCC,Feminino,0,Não,Não,5,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Transferência Bancária (automatico),50.55,244.75,Não
0314-TKOSI,Feminino,0,Não,Não,6,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Cheque por email,55.15,322.9,Não
8229-MYEJZ,Feminino,0,Não,Não,10,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,51.2,498.25,Não
